NAME,total_pop,median_income,poverty_all,poverty_count,no_vehicle_hh,edu_bachelors,edu_masters,edu_professional,edu_doctorate,edu_total,owner_hh,renter_hh,hh_total,limited_english,limited_english_total,state,county,tract,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
Census Tract 273; Kings County; New York,3960,95735,3957,492,105,718,473,37,54,3000,542,898,1440,0,3757,36,047,027300,36047027300,0.1243366186504928,-0.041022392350072726,1282,0.42733333333333334,0.6236111111111111,0.0
Census Tract 274; Kings County; New York,3451,51738,3399,516,107,348,145,32,12,2471,462,481,943,0,3372,36,047,027400,36047027400,0.15180935569285084,-0.01354965530771468,537,0.21732092270335895,0.5100742311770944,0.0
Census Tract 275; Kings County; New York,4695,85466,4671,944,344,922,652,20,9,3906,651,1180,1831,26,4528,36,047,027500,36047027500,0.20209805180903448,0.03673904080846896,1603,0.4103942652329749,0.6444565811032222,0.005742049469964664
Census Tract 276; Kings County; New York,3740,60652,3708,621,40,373,230,62,0,2562,253,1095,1348,35,3430,36,047,027600,36047027600,0.16747572815533981,0.0021167171547742947,665,0.25956284153005466,0.8123145400593472,0.01020408163265306
Census Tract 277; Kings County; New York,4198,67926,4195,867,132,963,245,0,7,2850,335,1251,1586,39,3908,36,047,027700,36047027700,0.2066746126340882,0.041315601633522686,1215,0.4263157894736842,0.7887767969735183,0.009979529170931423
Census Tract 278; Kings County; New York,3124,66113,3124,377,117,477,92,45,0,2202,319,830,1149,0,2982,36,047,027800,36047027800,0.1206786171574904,-0.04468039384307512,614,0.27883742052679383,0.72236727589208,0.0
Census Tract 279; Kings County; New York,3711,65433,3706,835,169,860,309,162,0,2726,521,1163,1684,0,3579,36,047,027900,36047027900,0.22531030760928225,0.05995129660871673,1331,0.48826118855465883,0.6906175771971497,0.0
Census Tract 280; Kings County; New York,1828,84076,1828,117,36,262,192,4,19,1370,370,261,631,0,1760,36,047,028000,36047028000,0.06400437636761488,-0.10135463463295064,477,0.34817518248175183,0.41362916006339145,0.0
Census Tract 281; Kings County; New York,5196,43176,5125,1554,80,631,298,17,14,3071,135,1683,1818,15,4631,36,047,028100,36047028100,0.30321951219512194,0.13786050119455642,960,0.3126017583848909,0.9257425742574258,0.0032390412437918376
Census Tract 282; Kings County; New York,3092,51646,3092,439,110,446,249,55,17,2346,572,664,1236,0,2986,36,047,028200,36047028200,0.14197930142302717,-0.02337970957753835,767,0.3269394714407502,0.5372168284789643,0.0
Census Tract 283; Kings County; New York,4115,43254,4043,1327,62,779,173,14,0,2799,208,1387,1595,35,3999,36,047,028300,36047028300,0.32822161761068513,0.16286260661011961,966,0.34512325830653806,0.8695924764890283,0.008752188047011753
Census Tract 284; Kings County; New York,3328,58373,3328,644,35,786,280,151,0,2418,211,1146,1357,10,3084,36,047,028400,36047028400,0.1935096153846154,0.02815060438404987,1217,0.5033085194375517,0.8445099484156227,0.00324254215304799
Census Tract 285.01; Kings County; New York,459,55192,446,148,0,112,19,20,8,379,0,226,226,1,459,36,047,028501,36047028501,0.33183856502242154,0.16647955402185602,159,0.41952506596306066,1.0,0.002178649237472767
Census Tract 285.02; Kings County; New York,3451,34659,3451,1510,0,265,0,0,0,2533,0,1167,1167,35,3324,36,047,028502,36047028502,0.43755433207765865,0.2721953210770931,265,0.10461902881958153,1.0,0.0105294825511432
Census Tract 286; Kings County; New York,5581,45918,5581,1760,7,851,439,13,36,3320,143,1740,1883,44,5082,36,047,028600,36047028600,0.3153556710266977,0.14999666002613218,1339,0.4033132530120482,0.924057355284121,0.008658008658008658
Census Tract 287; Kings County; New York,3151,58247,3148,900,42,611,316,17,0,2150,163,1101,1264,10,2864,36,047,028700,36047028700,0.28589580686149935,0.12053679586093383,944,0.4390697674418605,0.8710443037974683,0.0034916201117318434
Census Tract 288; Kings County; New York,3150,58000,3068,530,146,535,258,9,16,2410,287,809,1096,11,2903,36,047,028800,36047028800,0.1727509778357236,0.007391966835158081,818,0.3394190871369295,0.7381386861313869,0.0037891836031691355
Census Tract 289; Kings County; New York,3678,42456,3672,1044,23,579,319,0,0,2690,261,1287,1548,67,3530,36,047,028900,36047028900,0.28431372549019607,0.11895471448963055,898,0.3338289962825279,0.8313953488372093,0.018980169971671387
Census Tract 290; Kings County; New York,3232,55545,3232,921,111,594,568,11,18,2336,254,1222,1476,33,3114,36,047,029000,36047029000,0.2849628712871287,0.1196038602865632,1191,0.509845890410959,0.8279132791327913,0.010597302504816955
Census Tract 291; Kings County; New York,3599,101719,3592,633,152,696,675,83,0,2881,335,1078,1413,42,3288,36,047,029100,36047029100,0.1762249443207127,0.01086593332014718,1454,0.5046858729607775,0.7629157820240623,0.012773722627737226
Census Tract 292; Kings County; New York,2717,45708,2717,561,80,406,216,35,44,2000,230,811,1041,32,2589,36,047,029200,36047029200,0.20647773279352227,0.04111872179295675,701,0.3505,0.7790585975024016,0.012359984550019312
Census Tract 293; Kings County; New York,3572,52361,3572,678,71,440,208,39,20,2500,323,1140,1463,0,3482,36,047,029300,36047029300,0.18980963045912655,0.02445061945856103,707,0.2828,0.7792207792207793,0.0
Census Tract 294; Kings County; New York,2587,82784,2122,379,16,309,175,41,18,2063,163,504,667,18,2491,36,047,029400,36047029400,0.17860508953817153,0.01324607853760601,543,0.26320891904992727,0.7556221889055472,0.0072260136491368926
Census Tract 295; Kings County; New York,4198,100750,4198,771,78,896,861,27,113,3124,824,1072,1896,144,4001,36,047,029500,36047029500,0.1836588851834207,0.01829987418285517,1897,0.6072343149807938,0.5654008438818565,0.03599100224943764
Census Tract 296; Kings County; New York,6101,58407,6101,2326,153,896,328,149,0,4066,381,1656,2037,76,5747,36,047,029600,36047029600,0.38124897557777415,0.21588996457720863,1373,0.337678307919331,0.812960235640648,0.013224290934400557
Census Tract 297; Kings County; New York,4725,86225,4685,746,233,668,661,136,0,3395,886,880,1766,0,4568,36,047,029700,36047029700,0.1592315901814301,-0.006127420819135421,1465,0.43151693667157587,0.4983012457531144,0.0
Census Tract 298; Kings County; New York,4183,55214,4183,1223,44,426,180,36,84,2490,388,789,1177,0,3821,36,047,029800,36047029800,0.2923738943342099,0.12701488333364438,726,0.29156626506024097,0.6703483432455395,0.0
Census Tract 299; Kings County; New York,2578,66989,2377,837,121,356,201,7,16,1684,311,602,913,86,2438,36,047,029900,36047029900,0.3521245267143458,0.18676551571378028,580,0.34441805225653205,0.6593647316538883,0.03527481542247744
Census Tract 300; Kings County; New York,4283,52279,4283,1198,96,342,131,11,7,2752,478,836,1314,34,3967,36,047,030000,36047030000,0.2797104833060939,0.11435147230552836,491,0.17841569767441862,0.6362252663622526,0.008570708343836652
Census Tract 301; Kings County; New York,3172,110938,3155,706,61,585,140,92,11,2337,379,724,1103,0,2833,36,047,030100,36047030100,0.2237717908082409,0.05841277980767537,828,0.35430038510911427,0.6563916591115141,0.0
Census Tract 302; Kings County; New York,4052,83068,4052,618,123,715,205,8,26,3157,646,673,1319,0,3923,36,047,030200,36047030200,0.1525172754195459,-0.012841735581019614,954,0.30218561925879,0.510235026535254,0.0
Census Tract 303; Kings County; New York,4931,35679,4865,1422,181,364,232,13,0,3603,347,1802,2149,0,4512,36,047,030300,36047030300,0.2922918807810894,0.1269328697805239,609,0.16902581182348042,0.8385295486272685,0.0
Census Tract 304; Kings County; New York,4150,53693,4120,981,72,650,305,68,27,3122,451,1146,1597,11,3794,36,047,030400,36047030400,0.23810679611650484,0.07274778511593932,1050,0.336322869955157,0.7175954915466499,0.0028993147074327886
Census Tract 305; Kings County; New York,7457,127313,7190,686,33,2088,1219,405,6,5944,218,2943,3161,0,6816,36,047,030500,36047030500,0.09541029207232267,-0.06994871892824285,3718,0.6255047106325706,0.9310344827586207,0.0
Census Tract 306; Kings County; New York,1950,55278,1931,351,110,252,50,33,5,1486,416,252,668,2,1864,36,047,030600,36047030600,0.1817711030554117,0.016412092054846172,340,0.2288021534320323,0.3772455089820359,0.001072961373390558
Census Tract 307; Kings County; New York,6297,42902,6268,1782,60,794,480,0,28,4517,468,2597,3065,53,6034,36,047,030700,36047030700,0.284301212507977,0.1189422015074115,1302,0.2882444100066416,0.8473083197389886,0.008783559827643355
Census Tract 308; Kings County; New York,1905,64545,1905,148,91,245,191,10,10,1452,525,205,730,13,1826,36,047,030800,36047030800,0.07769028871391076,-0.08766872228665476,456,0.3140495867768595,0.2808219178082192,0.007119386637458927
Census Tract 309; Kings County; New York,2671,67969,2648,756,39,288,177,15,0,1730,266,655,921,9,2438,36,047,030900,36047030900,0.2854984894259819,0.12013947842541636,480,0.2774566473988439,0.7111834961997828,0.0036915504511894994
Census Tract 311; Kings County; New York,2825,82726,2825,540,27,455,386,3,30,2123,244,949,1193,13,2670,36,047,031100,36047031100,0.1911504424778761,0.025791431477310583,874,0.4116815826660386,0.7954735959765298,0.0048689138576779025
Census Tract 313; Kings County; New York,5054,98828,4960,945,132,1236,760,175,94,4376,453,1746,2199,0,4755,36,047,031300,36047031300,0.1905241935483871,0.025165182547821574,2265,0.5175959780621572,0.7939972714870396,0.0
Census Tract 314.01; Kings County; New York,5223,81643,5219,300,193,972,392,16,7,4072,1007,821,1828,0,5046,36,047,031401,36047031401,0.057482276298141406,-0.10787673470242412,1387,0.3406188605108055,0.44912472647702406,0.0
Census Tract 315; Kings County; New York,5316,88200,5311,600,163,1724,900,136,60,4379,349,2115,2464,0,5140,36,047,031500,36047031500,0.1129730747505178,-0.05238593625004773,2820,0.6439826444393697,0.8583603896103896,0.0
Census Tract 317.01; Kings County; New York,4558,104056,4558,566,48,903,530,157,16,3422,377,1207,1584,11,4202,36,047,031701,36047031701,0.12417727073277754,-0.04118174026778798,1606,0.46931618936294567,0.7619949494949495,0.002617801047120419
Census Tract 317.02; Kings County; New York,3918,107106,3900,260,166,995,583,160,83,2895,490,1123,1613,0,3607,36,047,031702,36047031702,0.06666666666666667,-0.09869234433389885,1821,0.6290155440414508,0.6962182269063856,0.0
Census Tract 319; Kings County; New York,3175,89468,3175,211,146,725,185,60,35,2156,381,871,1252,0,2938,36,047,031900,36047031900,0.06645669291338582,-0.0989023180871797,1005,0.46614100185528756,0.6956869009584664,0.0
Census Tract 321; Kings County; New York,5168,73949,5165,614,41,1395,295,209,17,4354,177,2160,2337,0,5099,36,047,032100,36047032100,0.11887705711519846,-0.046481953885367064,1916,0.44005512172714745,0.9242618741976893,0.0
Census Tract 323; Kings County; New York,3256,72353,3256,575,79,777,238,36,18,2633,325,1217,1542,0,3225,36,047,032300,36047032300,0.1765970515970516,0.011238040596486087,1069,0.4060007595898215,0.7892347600518806,0.0
Census Tract 325; Kings County; New York,6119,86282,6119,1364,32,1392,491,158,12,4633,77,2453,2530,40,5603,36,047,032500,36047032500,0.22291224056218337,0.05755322956161785,2053,0.4431254047053745,0.9695652173913043,0.007139032661074424
Census Tract 326; Kings County; New York,8110,37183,8032,3640,45,716,397,84,55,5240,612,2196,2808,323,7735,36,047,032600,36047032600,0.4531872509960159,0.2878282399954504,1252,0.23893129770992366,0.782051282051282,0.041758241758241756
Census Tract 327; Kings County; New York,2687,68611,2687,341,137,745,210,154,39,2210,305,1047,1352,0,2527,36,047,032700,36047032700,0.1269073315965761,-0.038451679403989414,1148,0.5194570135746607,0.7744082840236687,0.0
Census Tract 328; Kings County; New York,2917,45603,2916,648,154,339,62,13,0,2142,528,636,1164,17,2641,36,047,032800,36047032800,0.2222222222222222,0.05686321122165669,414,0.19327731092436976,0.5463917525773195,0.006436955698599016
Census Tract 329; Kings County; New York,6033,92769,6033,1090,135,973,635,18,70,4070,474,1691,2165,0,5415,36,047,032900,36047032900,0.18067296535720206,0.015313954356636544,1696,0.4167076167076167,0.7810623556581986,0.0
Census Tract 330; Kings County; New York,4774,20329,4774,2185,31,469,139,16,0,2948,99,1701,1800,16,4672,36,047,033000,36047033000,0.4576874738165061,0.2923284628159406,624,0.21166892808683854,0.945,0.003424657534246575
Census Tract 331; Kings County; New York,4192,48306,4192,1165,65,564,160,32,12,2361,301,1366,1667,0,3815,36,047,033100,36047033100,0.27791030534351147,0.11255129434294595,768,0.3252858958068615,0.8194361127774445,0.0
Census Tract 333; Kings County; New York,4802,74115,4802,1058,191,377,302,132,35,2542,427,920,1347,0,4212,36,047,033300,36047033300,0.22032486463973344,0.05496585363916792,846,0.33280881195908735,0.6829992576095026,0.0
Census Tract 335; Kings County; New York,3221,80833,2879,709,75,322,211,58,95,1744,404,514,918,0,2974,36,047,033500,36047033500,0.2462660646057659,0.08090705360520037,686,0.393348623853211,0.5599128540305011,0.0
Census Tract 336; Kings County; New York,5269,83833,5117,624,93,696,490,109,15,3695,863,721,1584,0,4886,36,047,033600,36047033600,0.12194645299980457,-0.04341255800076095,1310,0.35453315290933696,0.4551767676767677,0.0
Census Tract 337.01; Kings County; New York,2710,61456,2567,125,110,309,171,74,0,1784,220,696,916,0,2440,36,047,033701,36047033701,0.04869497467861317,-0.11666403632195235,554,0.31053811659192826,0.759825327510917,0.0
Census Tract 337.02; Kings County; New York,1750,74318,1621,656,16,253,184,4,0,992,133,343,476,0,1627,36,047,033702,36047033702,0.404688463911166,0.23932945291060045,441,0.44455645161290325,0.7205882352941176,0.0
Census Tract 339; Kings County; New York,4816,44947,4812,1200,87,856,356,99,59,3235,530,1494,2024,14,4424,36,047,033900,36047033900,0.24937655860349128,0.08401754760292576,1370,0.4234930448222566,0.7381422924901185,0.0031645569620253164
Census Tract 340; Kings County; New York,2071,30194,1588,657,0,197,63,0,29,1711,0,630,630,49,1960,36,047,034000,36047034000,0.413727959697733,0.2483689486971675,289,0.16890707188778492,1.0,0.025
Census Tract 341; Kings County; New York,2991,81116,2750,488,60,475,200,113,11,2349,142,1063,1205,7,2917,36,047,034100,36047034100,0.17745454545454545,0.012095534453979928,799,0.340144742443593,0.8821576763485477,0.0023997257456290708
Census Tract 342; Kings County; New York,6735,20706,6654,2793,19,402,714,0,12,4389,165,2667,2832,7,6300,36,047,034200,36047034200,0.4197475202885482,0.25438850928798273,1128,0.25700615174299385,0.9417372881355932,0.0011111111111111111
Census Tract 343; Kings County; New York,4726,25083,4726,2164,29,687,237,12,0,3375,204,1766,1970,0,4458,36,047,034300,36047034300,0.45789250952179433,0.2925334985212288,936,0.2773333333333333,0.8964467005076142,0.0
Census Tract 345; Kings County; New York,2661,55774,2620,402,141,515,263,42,12,1740,279,758,1037,0,2573,36,047,034500,36047034500,0.1534351145038168,-0.011923896496748715,832,0.4781609195402299,0.7309546769527483,0.0
Census Tract 347; Kings County; New York,3312,35992,3312,934,156,457,190,30,45,2525,269,1556,1825,15,3123,36,047,034700,36047034700,0.28200483091787437,0.11664581991730885,722,0.2859405940594059,0.8526027397260274,0.004803073967339097
Census Tract 348; Kings County; New York,2491,57750,2491,425,0,299,119,25,24,1491,99,718,817,50,2243,36,047,034800,36047034800,0.17061421116017664,0.0052552001596111175,467,0.3132126089872569,0.8788249694002448,0.02229157378510923
Census Tract 349.01; Kings County; New York,1996,50150,1996,109,4,300,213,0,22,1341,4,766,770,0,1644,36,047,034901,36047034901,0.05460921843687375,-0.11074979256369177,535,0.3989560029828486,0.9948051948051948,0.0
Census Tract 349.02; Kings County; New York,4013,47444,3989,835,71,299,185,82,23,2396,165,1422,1587,0,3596,36,047,034902,36047034902,0.20932564552519428,0.04396663452462876,589,0.24582637729549248,0.8960302457466919,0.0
Census Tract 350; Kings County; New York,3154,50599,3154,484,193,707,427,81,16,2817,453,1104,1557,10,3057,36,047,035000,36047035000,0.1534559289790742,-0.011903082021491318,1231,0.4369897053603124,0.7090558766859345,0.0032711808963035655
Census Tract 351.01; Kings County; New York,1885,42429,1885,497,0,114,57,48,0,1097,29,658,687,0,1753,36,047,035101,36047035101,0.2636604774535809,0.09830146645301538,219,0.19963536918869645,0.9577874818049491,0.0
Census Tract 351.02; Kings County; New York,3179,41250,3179,1255,0,498,204,11,0,1990,150,879,1029,0,3027,36,047,035102,36047035102,0.39477823214847435,0.22941922114790883,713,0.35829145728643214,0.8542274052478134,0.0
Census Tract 352; Kings County; New York,1439,12110,1146,616,5,252,147,0,17,1338,5,688,693,0,1439,36,047,035200,36047035200,0.537521815008726,0.3721628040081605,416,0.3109118086696562,0.9927849927849928,0.0
Census Tract 353.01; Kings County; New York,2860,39688,2860,981,0,404,51,27,0,1923,40,1089,1129,0,2690,36,047,035301,36047035301,0.343006993006993,0.17764798200642748,482,0.25065002600104,0.9645704162976085,0.0
Census Tract 353.02; Kings County; New York,3304,94663,3296,345,49,401,149,22,0,2310,211,776,987,0,3213,36,047,035302,36047035302,0.10467233009708737,-0.060686680903478146,572,0.24761904761904763,0.7862208713272543,0.0
Census Tract 354; Kings County; New York,5507,56930,5507,735,491,1200,926,183,43,4537,1397,1417,2814,0,5359,36,047,035400,36047035400,0.1334664971854004,-0.03189251381516511,2352,0.5184042318712806,0.5035536602700782,0.0
